timestamp_us,yes_volume,yes_slippage,yes_bid,yes_ask,yes_spread,no_volume,no_slippage,no_bid,no_ask,no_spread,bid_sum_discrepancy,ask_sum_discrepancy
1767724733453256,632.29,29.8700,0.1600,0.1700,0.0100,1052.49,30.8000,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724733453372,632.29,29.8700,0.1500,0.1700,0.0200,1052.49,30.8000,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724734650830,632.29,29.8700,0.1500,0.1800,0.0300,1052.49,30.8000,0.8200,0.8500,0.0300,0.030000,-0.030000
1767724734712652,632.29,29.8700,0.1600,0.1800,0.0200,1052.49,30.8000,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724737367089,632.29,29.8700,0.1700,0.1800,0.0100,1052.49,30.8000,0.8200,0.8300,0.0100,0.010000,-0.010000
1767724741151364,632.29,29.8700,0.1600,0.1800,0.0200,1079.98,31.2300,0.8200,0.8400,0.0200,0.020000,-0.020000
1767724741151364,632.29,29.8700,0.1600,0.1700,0.0100,1079.98,31.2300,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724741172706,632.29,29.8700,0.1400,0.1700,0.0300,1079.98,31.2300,0.8300,0.8600,0.0300,0.030000,-0.030000
1767724741207554,632.29,29.8700,0.1600,0.1700,0.0100,1079.98,31.2300,0.8300,0.8400,0.0100,0.010000,-0.010000
1767724741233262,632.29,29.8700,0.1500,0.1700,0.0200,1079.98,31.2300,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724741233262,632.29,29.8700,0.1500,0.1600,0.0100,1079.98,31.2300,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724741289880,632.29,29.8700,0.1500,0.1700,0.0200,1079.98,31.2300,0.8300,0.8500,0.0200,0.020000,-0.020000
1767724751945555,633.14,29.9700,0.1500,0.1600,0.0100,1079.98,31.2300,0.8400,0.8500,0.0100,0.010000,-0.010000
1767724752012460,633.14,29.9700,0.1400,0.1600,0.0200,1079.98,31.2300,0.8400,0.8600,0.0200,0.020000,-0.020000
1767724752067990,633.14,29.9700,0.1400,0.1500,0.0100,1079.98,31.2300,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724753055979,633.14,29.9700,0.1300,0.1500,0.0200,1079.98,31.2300,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724753160644,633.14,29.9700,0.1300,0.1400,0.0100,1079.98,31.2300,0.8600,0.8700,0.0100,0.010000,-0.010000
1767724754376204,637.93,30.6000,0.1300,0.1500,0.0200,1079.98,31.2300,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724754376204,637.93,30.6000,0.1400,0.1500,0.0100,1079.98,31.2300,0.8500,0.8600,0.0100,0.010000,-0.010000
1767724758760982,637.93,30.6000,0.1300,0.1500,0.0200,1081.70,31.2500,0.8500,0.8700,0.0200,0.020000,-0.020000
1767724758796326,637.93,30.6000,0.1300,0.1400,0.0100,1081.70,31.2500,0.8600,0.8700,0.0100,0.010000,-0.010000
1767724758808540,637.93,30.6000,0.1200,0.1400,0.0200,1081.70,31.2500,0.8600,0.8800,0.0200,0.020000,-0.020000
1767724758813198,637.93,30.6000,0.1300,0.1400,0.0100,1081.70,31.2500,0.8600,0.8700,0.0100,0.010000,-0.010000
1767724758892746,637.93,30.6000,0.1200,0.1400,0.0200,1081.70,31.2500,0.8600,0.8800,0.0200,0.020000,-0.020000
1767724758994994,637.93,30.6000,0.1200,0.1300,0.0100,1081.70,31.2500,0.8700,0.8800,0.0100,0.010000,-0.010000
1767724761474699,637.93,30.6000,0.1100,0.1300,0.0200,1086.10,31.3000,0.8700,0.8900,0.0200,0.020000,-0.020000
1767724761474699,637.93,30.6000,0.1100,0.1200,0.0100,1086.10,31.3000,0.8800,0.8900,0.0100,0.010000,-0.010000
1767724761604698,637.93,30.6000,0.1000,0.1200,0.0200,1086.10,31.3000,0.8800,0.9000,0.0200,0.020000,-0.020000
1767724761662911,637.93,30.6000,0.1000,0.1100,0.0100,1086.10,31.3000,0.8900,0.9000,0.0100,0.010000,-0.010000
1767724767430270,637.93,30.6000,0.1000,0.1200,0.0200,1087.90,31.3200,0.8800,0.9000,0.0200,0.020000,-0.020000
1767724767586860,637.93,30.6000,0.1100,0.1200,0.0100,1087.90,31.3200,0.8800,0.8900,0.0100,0.010000,-0.010000
1767724767779374,637.93,30.6000,0.1100,0.1300,0.0200,1087.90,31.3200,0.8700,0.8900,0.0200,0.020000,-0.020000
1767724767926509,637.93,30.6000,0.1200,0.1300,0.0100,1087.90,31.3200,0.8700,0.8800,0.0100,0.010000,-0.010000
1767724770773104,637.93,30.6000,0.1200,0.1400,0.0200,1088.78,31.3300,0.8600,0.8800,0.0200,0.020000,-0.020000
1767724772501441,637.93,30.6000,0.1200,0.1300,0.0100,1093.18,31.4300,0.8700,0.8800,0.0100,0.010000,-0.010000
1767724772553090,637.93,30.6000,0.1000,0.1300,0.0300,1093.18,31.4300,0.8700,0.9000,0.0300,0.030000,-0.030000
1767724772594986,637.93,30.6000,0.1100,0.1300,0.0200,1093.18,31.4300,0.8700,0.8900,0.0200,0.020000,-0.020000
1767724772743932,637.93,30.6000,0.1100,0.1200,0.0100,1093.18,31.4300,0.8800,0.8900,0.0100,0.010000,-0.010000
1767724772924883,637.93,30.6000,0.1000,0.1200,0.0200,1093.18,31.4300,0.8800,0.9000,0.0200,0.020000,-0.020000
1767724774281793,637.93,30.6000,0.1000,0.1100,0.0100,1093.18,31.4300,0.8900,0.9000,0.0100,0.010000,-0.010000
1767724776112503,637.93,30.6000,0.0900,0.1100,0.0200,1152.58,32.0900,0.8900,0.9100,0.0200,0.020000,-0.020000
1767724776310659,637.93,30.6000,0.0900,0.1000,0.0100,1152.58,32.0900,0.9000,0.9100,0.0100,0.010000,-0.010000
1767724777153399,638.29,30.6000,0.0800,0.1000,0.0200,1220.65,33.5600,0.9000,0.9200,0.0200,0.020000,-0.020000
1767724777153399,638.29,30.6000,0.0800,0.0900,0.0100,1220.65,33.5600,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724777166451,638.29,30.6000,0.0800,0.1000,0.0200,1220.65,33.5600,0.9000,0.9200,0.0200,0.020000,-0.020000
1767724777169762,638.29,30.6000,0.0800,0.0900,0.0100,1220.65,33.5600,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724777281683,638.29,30.6000,0.0500,0.0900,0.0400,1220.65,33.5600,0.9100,0.9500,0.0400,0.040000,-0.040000
1767724777326179,638.29,30.6000,0.0600,0.0900,0.0300,1220.65,33.5600,0.9100,0.9400,0.0300,0.030000,-0.030000
1767724777377546,638.29,30.6000,0.0600,0.0800,0.0200,1220.65,33.5600,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724777383540,638.29,30.6000,0.0700,0.0800,0.0100,1220.65,33.5600,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724777425613,638.29,30.6000,0.0600,0.0800,0.0200,1220.65,33.5600,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724777431312,638.29,30.6000,0.0700,0.0800,0.0100,1220.65,33.5600,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724777986762,638.29,30.6000,0.0600,0.0800,0.0200,1220.65,33.5600,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724778041757,638.29,30.6000,0.0500,0.0800,0.0300,1220.65,33.5600,0.9200,0.9500,0.0300,0.030000,-0.030000
1767724778048361,638.29,30.6000,0.0500,0.0700,0.0200,1220.65,33.5600,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724779114399,638.29,30.6000,0.0600,0.0700,0.0100,1220.65,33.5600,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724780000000,638.29,30.6000,0.0500,0.0700,0.0200,1253.55,33.9100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724780831943,638.29,30.6000,0.0600,0.0700,0.0100,1253.55,33.9100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724781118696,638.56,30.6300,0.0400,0.0700,0.0300,1253.55,33.9100,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724781166496,638.56,30.6300,0.0500,0.0700,0.0200,1253.55,33.9100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724781644533,638.56,30.6300,0.0500,0.0600,0.0100,1253.55,33.9100,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724781886584,638.56,30.6300,0.0500,0.0700,0.0200,1253.55,33.9100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724781886584,638.56,30.6300,0.0600,0.0700,0.0100,1253.55,33.9100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724782010291,638.56,30.6300,0.0400,0.0700,0.0300,1253.55,33.9100,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724782048180,638.56,30.6300,0.0500,0.0700,0.0200,1253.55,33.9100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724782067280,638.56,30.6300,0.0500,0.0600,0.0100,1253.55,33.9100,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724788948561,639.28,30.7500,0.0400,0.0600,0.0200,1368.50,35.1200,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724789158181,639.28,30.7500,0.0400,0.0500,0.0100,1368.50,35.1200,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724789267922,639.28,30.7500,0.0300,0.0500,0.0200,1368.50,35.1200,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724790920703,639.28,30.7500,0.0400,0.0500,0.0100,1368.50,35.1200,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724798123086,641.83,31.2600,0.0400,0.0600,0.0200,1371.38,35.1500,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724798220433,641.83,31.2600,0.0500,0.0600,0.0100,1371.38,35.1500,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724803749223,646.15,31.9800,0.0400,0.0600,0.0200,1372.33,35.1600,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724803757857,646.15,31.9800,0.0300,0.0600,0.0300,1372.33,35.1600,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724803807790,646.15,31.9800,0.0200,0.0600,0.0400,1372.33,35.1600,0.9400,0.9800,0.0400,0.040000,-0.040000
1767724803851443,646.15,31.9800,0.0400,0.0600,0.0200,1372.33,35.1600,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724803901513,646.15,31.9800,0.0200,0.0600,0.0400,1372.33,35.1600,0.9400,0.9800,0.0400,0.040000,-0.040000
1767724803901513,646.15,31.9800,0.0300,0.0600,0.0300,1372.33,35.1600,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724803962195,646.15,31.9800,0.0200,0.0600,0.0400,1372.33,35.1600,0.9400,0.9800,0.0400,0.040000,-0.040000
1767724803962195,646.15,31.9800,0.0400,0.0600,0.0200,1372.33,35.1600,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724804022136,646.87,32.2200,0.0500,0.0600,0.0100,1372.33,35.1600,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724804294061,646.87,32.2200,0.0500,0.0700,0.0200,1372.33,35.1600,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724804294061,646.87,32.2200,0.0600,0.0700,0.0100,1372.33,35.1600,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724811666404,652.40,33.0100,0.0600,0.0900,0.0300,1381.73,35.2600,0.9100,0.9400,0.0300,0.030000,-0.030000
1767724813299821,652.40,33.0100,0.0600,0.0800,0.0200,1383.61,35.3200,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724816596189,652.40,33.0100,0.0600,0.0700,0.0100,1383.61,35.3200,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724818895268,652.40,33.0100,0.0600,0.0800,0.0200,1533.07,36.9100,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724819365589,652.80,33.1100,0.0700,0.0800,0.0100,1533.07,36.9100,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724820472993,652.80,33.1100,0.0600,0.0800,0.0200,1533.07,36.9100,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724820574858,652.80,33.1100,0.0600,0.0700,0.0100,1533.07,36.9100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724821245474,652.80,33.1100,0.0600,0.0800,0.0200,1533.07,36.9100,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724821695870,652.80,33.1100,0.0700,0.0800,0.0100,1533.07,36.9100,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724826396133,655.60,33.4600,0.0700,0.0900,0.0200,1533.07,36.9100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724826396133,655.60,33.4600,0.0800,0.0900,0.0100,1533.07,36.9100,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724826415617,655.60,33.4600,0.0700,0.0900,0.0200,1533.07,36.9100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724826444980,655.60,33.4600,0.0800,0.0900,0.0100,1533.07,36.9100,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724826485499,655.60,33.4600,0.0700,0.0900,0.0200,1533.07,36.9100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724827098014,655.60,33.4600,0.0800,0.0900,0.0100,1533.07,36.9100,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724827701130,655.60,33.4600,0.0800,0.1000,0.0200,1533.07,36.9100,0.9000,0.9200,0.0200,0.020000,-0.020000
1767724828374823,655.60,33.4600,0.0800,0.1100,0.0300,1533.07,36.9100,0.8900,0.9200,0.0300,0.030000,-0.030000
1767724828395227,655.60,33.4600,0.0900,0.1100,0.0200,1533.07,36.9100,0.8900,0.9100,0.0200,0.020000,-0.020000
1767724828525720,655.60,33.4600,0.1000,0.1100,0.0100,1533.07,36.9100,0.8900,0.9000,0.0100,0.010000,-0.010000
1767724835357524,656.48,33.5400,0.0900,0.1100,0.0200,1610.51,37.8100,0.8900,0.9100,0.0200,0.020000,-0.020000
1767724835357524,656.48,33.5400,0.0900,0.1000,0.0100,1610.51,37.8100,0.9000,0.9100,0.0100,0.010000,-0.010000
1767724836849399,656.48,33.5400,0.0800,0.1000,0.0200,1610.51,37.8100,0.9000,0.9200,0.0200,0.020000,-0.020000
1767724842946498,656.48,33.5400,0.0800,0.0900,0.0100,1610.51,37.8100,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724845141746,656.48,33.5400,0.0800,0.1000,0.0200,1613.27,37.8400,0.9000,0.9200,0.0200,0.020000,-0.020000
1767724845304849,656.48,33.5400,0.0800,0.0900,0.0100,1613.27,37.8400,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724846511320,656.48,33.5400,0.0700,0.0900,0.0200,1616.95,37.8800,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724846511320,656.48,33.5400,0.0700,0.0800,0.0100,1616.95,37.8800,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724846777806,656.48,33.5400,0.0600,0.0800,0.0200,1616.95,37.8800,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724852868730,656.48,33.5400,0.0700,0.0800,0.0100,1616.95,37.8800,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724855602832,656.56,33.5500,0.0600,0.0800,0.0200,1616.95,37.8800,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724857703838,658.17,33.7800,0.0600,0.0700,0.0100,1616.95,37.8800,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724860265330,658.17,33.7800,0.0500,0.0700,0.0200,1616.95,37.8800,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724860322412,658.17,33.7800,0.0500,0.0600,0.0100,1616.95,37.8800,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724861500764,675.93,38.1400,0.0500,0.0700,0.0200,1616.95,37.8800,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724866169632,675.93,38.1400,0.0500,0.0600,0.0100,1616.95,37.8800,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724866180798,675.93,38.1400,0.0500,0.0700,0.0200,1616.95,37.8800,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724866314380,675.93,38.1400,0.0600,0.0700,0.0100,1616.95,37.8800,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724867963338,675.93,38.1400,0.0600,0.0800,0.0200,1616.95,37.8800,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724872727271,675.93,38.1400,0.0600,0.0700,0.0100,1715.65,39.9800,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724873689761,675.93,38.1400,0.0600,0.0800,0.0200,1715.65,39.9800,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724875056906,675.93,38.1400,0.0500,0.0800,0.0300,2776.76,99.2100,0.9200,0.9500,0.0300,0.030000,-0.030000
1767724875056906,675.93,38.1400,0.0300,0.0800,0.0500,2776.76,99.2100,0.9200,0.9700,0.0500,0.050000,-0.050000
1767724875056906,675.93,38.1400,0.0200,0.0800,0.0600,2776.76,99.2100,0.9200,0.9800,0.0600,0.060000,-0.060000
1767724875056906,675.93,38.1400,0.0100,0.0800,0.0700,2776.76,99.2100,0.9200,0.9900,0.0700,0.070000,-0.070000
1767724875056906,675.93,38.1400,,0.0800,,2776.76,99.2100,0.9200,,,,
1767724875116258,675.93,38.1400,0.0200,0.0800,0.0600,2776.76,99.2100,0.9200,0.9800,0.0600,0.060000,-0.060000
1767724875137044,675.93,38.1400,0.0600,0.0800,0.0200,2776.76,99.2100,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724875167694,675.93,38.1400,0.0600,0.0700,0.0100,2776.76,99.2100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724877731729,675.93,38.1400,0.0500,0.0700,0.0200,2776.76,99.2100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724877938367,675.93,38.1400,0.0500,0.0600,0.0100,2776.76,99.2100,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724879353210,678.03,38.4900,0.0500,0.0700,0.0200,2776.76,99.2100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724879353210,678.03,38.4900,0.0600,0.0700,0.0100,2776.76,99.2100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724879377926,678.03,38.4900,0.0500,0.0700,0.0200,2776.76,99.2100,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724879462658,678.03,38.4900,0.0600,0.0700,0.0100,2776.76,99.2100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724881008346,678.03,38.4900,0.0600,0.0900,0.0300,2776.76,99.2100,0.9100,0.9400,0.0300,0.030000,-0.030000
1767724881012386,678.03,38.4900,0.0700,0.0900,0.0200,2776.76,99.2100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724881109260,678.03,38.4900,0.0800,0.0900,0.0100,2776.76,99.2100,0.9100,0.9200,0.0100,0.010000,-0.010000
1767724884226749,678.03,38.4900,0.0700,0.0900,0.0200,2776.76,99.2100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724885022875,678.03,38.4900,0.0700,0.0800,0.0100,2776.76,99.2100,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724887280217,678.03,38.4900,0.0700,0.0900,0.0200,2776.76,99.2100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724888876910,678.03,38.4900,0.0700,0.0800,0.0100,2776.76,99.2100,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724889058711,698.91,41.1000,0.0700,0.0900,0.0200,2776.76,99.2100,0.9100,0.9300,0.0200,0.020000,-0.020000
1767724889871803,698.91,41.1000,0.0700,0.0800,0.0100,2776.76,99.2100,0.9200,0.9300,0.0100,0.010000,-0.010000
1767724890061026,698.91,41.1000,0.0600,0.0800,0.0200,2776.76,99.2100,0.9200,0.9400,0.0200,0.020000,-0.020000
1767724891907212,698.91,41.1000,0.0600,0.0700,0.0100,2776.76,99.2100,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724894000000,698.91,41.1000,0.0500,0.0700,0.0200,2780.52,99.2500,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724897039249,698.91,41.1000,0.0600,0.0700,0.0100,2780.52,99.2500,0.9300,0.9400,0.0100,0.010000,-0.010000
1767724897139623,698.91,41.1000,0.0500,0.0700,0.0200,2780.52,99.2500,0.9300,0.9500,0.0200,0.020000,-0.020000
1767724898754937,698.91,41.1000,0.0400,0.0700,0.0300,3077.87,105.5100,0.9300,0.9600,0.0300,0.030000,-0.030000
1767724898754937,698.91,41.1000,0.0400,0.0500,0.0100,3077.87,105.5100,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724912181089,700.76,41.4700,0.0300,0.0500,0.0200,3084.59,105.5800,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724912314365,700.76,41.4700,0.0300,0.0400,0.0100,3084.59,105.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724916272367,702.06,41.8700,0.0300,0.0500,0.0200,3084.59,105.5800,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724916375981,702.06,41.8700,0.0400,0.0500,0.0100,3084.59,105.5800,0.9500,0.9600,0.0100,0.010000,-0.010000
1767724916633554,702.06,41.8700,0.0400,0.0600,0.0200,3084.59,105.5800,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724916633554,702.06,41.8700,0.0500,0.0600,0.0100,3084.59,105.5800,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724917311721,702.06,41.8700,0.0400,0.0600,0.0200,3179.59,106.5800,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724917367274,702.06,41.8700,0.0500,0.0600,0.0100,3179.59,106.5800,0.9400,0.9500,0.0100,0.010000,-0.010000
1767724921727600,702.06,41.8700,0.0300,0.0600,0.0300,3179.59,106.5800,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724921779542,702.06,41.8700,0.0400,0.0600,0.0200,3179.59,106.5800,0.9400,0.9600,0.0200,0.020000,-0.020000
1767724924786907,702.06,41.8700,0.0300,0.0600,0.0300,3179.59,106.5800,0.9400,0.9700,0.0300,0.030000,-0.030000
1767724924804749,702.06,41.8700,0.0300,0.0500,0.0200,3179.59,106.5800,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724924928672,702.06,41.8700,0.0300,0.0400,0.0100,3179.59,106.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724924961783,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724925613072,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724926005795,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724926049528,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724926389943,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724927062721,702.06,41.8700,0.0300,0.0400,0.0100,3179.59,106.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724927186959,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724927816167,702.06,41.8700,0.0300,0.0400,0.0100,3179.59,106.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724927989975,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724928264721,702.06,41.8700,0.0300,0.0400,0.0100,3179.59,106.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724928663979,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724929021757,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724931679045,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724932040539,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724932320885,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724933229943,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724933583803,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724933716829,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724933901730,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724934052387,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724934156534,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724934559618,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724934724810,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724934898222,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724935061416,702.06,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724935530928,702.06,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724936494828,702.06,41.8700,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724937074886,702.46,41.8700,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724937809338,702.46,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724937978925,702.46,41.8700,0.0100,0.0200,0.0100,3179.59,106.5800,0.9800,0.9900,0.0100,0.010000,-0.010000
1767724938274932,702.46,41.8700,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724938510837,702.46,41.8700,0.0100,0.0200,0.0100,3179.59,106.5800,0.9800,0.9900,0.0100,0.010000,-0.010000
1767724940097341,702.56,41.9200,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724941538754,702.56,41.9200,0.0100,0.0200,0.0100,3179.59,106.5800,0.9800,0.9900,0.0100,0.010000,-0.010000
1767724941803761,702.56,41.9200,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724941883845,702.56,41.9200,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724942317894,702.56,41.9200,0.0100,0.0300,0.0200,3179.59,106.5800,0.9700,0.9900,0.0200,0.020000,-0.020000
1767724942612281,702.56,41.9200,0.0200,0.0300,0.0100,3179.59,106.5800,0.9700,0.9800,0.0100,0.010000,-0.010000
1767724942744533,702.56,41.9200,0.0200,0.0400,0.0200,3179.59,106.5800,0.9600,0.9800,0.0200,0.020000,-0.020000
1767724943260314,702.56,41.9200,0.0300,0.0400,0.0100,3179.59,106.5800,0.9600,0.9700,0.0100,0.010000,-0.010000
1767724947278764,702.56,41.9200,0.0300,0.0500,0.0200,3187.35,106.6600,0.9500,0.9700,0.0200,0.020000,-0.020000
1767724947333891,702.56,41.9200,0.0400,0.0500,0.0100,3187.35,106.6600,0.9500,0.9600,0.0100,0.010000,-0.010000
